,id,title,quantityOptions,available,productType,crossSellSKUList,nixProduct,stickerBadges,sample,prices.price.currency,prices.price.amount,prices.unitPrice.unit,prices.unitPrice.price.currency,prices.unitPrice.price.amount,imageInfo.primaryView,badgesToDisplay.leftTop.image,badge.image,quantity,promotion.id,promotion.name,promotion.label,promotion.image,promotion.fromDate,promotion.toDate,promotion.validityPeriod,promotion.summary,promotion.offline,promotion.tags,promotion.badgeImage.main,promotion.stickerBadges,promotion.enablePromoAssistance,unavailabilityReason,reason,prices.promotionalPrice.currency,prices.promotionalPrice.amount
20,673692PAK,Campina Botergoud Ongezouten Grasboter 250g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,286,kg,EUR,1144.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/021020210220_673692PAK-1_360x360.png', 'height': 360, 'width': 360}]",,,250 g,,,,,,,,,,,,,,,,,
21,457872TRA,Jumbo Mini Biefstuk 112g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['308439BAK', '213820TRA', '213763TRA', '308440BAK', '213686TRA']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-2+.png'],False,EUR,300,kg,EUR,2679.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/021120210610_457872TRA-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,110 g,1303057-B-1,Kies & Mix Gourmet,Kies & Mix Gourmet,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Weekaanbiedingen/Week%2047/Gourmet%20kerst%202.png,1638486060000.0,1641337140000.0,Geldig vanaf vr 3 dec. t/m di 4 jan. 2022,Diverse artikelen,False,"[{'type': 'tag', 'text': '4+2 gratis'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,[],True,,,,
22,188501PAK,Jumbo - Kaiserbroodjes - 4 Stuks,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,49,kg,EUR,245.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/250720200325_188501PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,200 g,,,,,,,,,,,,,,,,,
23,302241PAK,Jumbo Paprika Mix 3 Stuks,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,199,piece,EUR,66.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/090920202353_302241PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,3 stuks,,,,,,,,,,,,,,,,,
24,291627PAK,Jumbo Roomboter Ongezouten 250g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,189,kg,EUR,756.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/281120192238_291627PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,250 g,,,,,,,,,,,,,,,,,
25,225592PAK,Jumbo - Witte Baguette - 2 Stuks,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,49,kg,EUR,163.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/290720200416_225592PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,300 g,,,,,,,,,,,,,,,,,
26,302250KGR,Jumbo Broccoli (1 à 2 Stronken),"[{'defaultAmount': 500, 'minimumAmount': 500, 'amountStep': 500, 'unit': 'grams', 'maximumAmount': 999000}]",True,Product,[],False,[],False,EUR,109,kg,EUR,218.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/271120200047_302250KGR-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,,,,,,,,,,,,,,,,,,
27,304662PAK,Jumbo Champignons 250g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,115,kg,EUR,460.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/270520210721_304662PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,250 g,,,,,,,,,,,,,,,,,
28,67649PAK,Jumbo Verse Halfvolle Melk 2L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-5+.png'],False,EUR,174,l,EUR,87.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/060920210337_67649PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,2000 ml,,,,,,,,,,,,,,,,,
29,207395ZK,Dole Bananen 1kg,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,139,kg,EUR,139.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/060920211125_207395ZK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1 KG,,,,,,,,,,,,,,,,,
30,338006STK,Bananen en Mandarijnen,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,RetailSet,[],False,[],False,EUR,358,,,,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/240120201149_338006STK-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
31,302245STK,Jumbo Courgette,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,75,piece,EUR,75.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/210820192303_302245STK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,,,,,,,,,,,,,,,,,,
32,208405PAK,Jumbo Chocolademelk Halfvol 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/sticker_trophy_85x85.png'],False,EUR,85,l,EUR,85.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/041120212015_208405PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,11 LL,,,,,,,,,,,,,,,,,
33,329777PAK,Jumbo Keukenpapier Extra Sterk & Absorberend 3 Lagen 4 Rollen,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,179,piece,EUR,45.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/210420201955_329777PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,4 rollen,,,,,,,,,,,,,,,,,
34,194966ZK,Jumbo - Brunch Broodjes - 12 Stuks,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,155,kg,EUR,517.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/240720202308_194966ZK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,300 g,,,,,,,,,,,,,,,,,
35,306009BAK,Jumbo Witte Druiven Pitloos 500g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,239,kg,EUR,478.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/120920190018_306009BAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,500 G,2567022-C-1,Pitloze witte druiven,Pitloze witte druiven,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Seizoen/SA13/Witte%20druiven.png,1638918060000.0,1641337199000.0,Geldig vanaf wo 8 dec. t/m di 4 jan. 2022,2 bakken à 500 gram,False,"[{'type': 'tag', 'text': '2 voor € 3,50'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,[],True,,,,
36,31807PAK,Jumbo Verse Halfvolle Melk 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png'],False,EUR,89,l,EUR,89.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/071020192204_31807PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1 L,,,,,,,,,,,,,,,,,
37,351705STK,Paprika en Champignons,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,RetailSet,[],False,[],False,EUR,314,,,,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/280120201353_351705STK-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
38,311924BKR,Crème Fraîche 200g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png'],False,EUR,69,kg,EUR,345.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/181220200513_311924BKR-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,200 g,,,,,,,,,,,,,,,,,
39,388324EM,"Jumbo Yoghurt Griekse Stijl 0,1% Vet Naturel 1kg","[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,179,kg,EUR,179.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/031120211316_388324EM-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1000 g,,,,,,,,,,,,,,,,,
40,293850EM,Jumbo Yoghurt Griekse Stijl  Naturel 10% Vet 1kg,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,"['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png', 'https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/sticker_trophy_85x85.png']",False,EUR,179,kg,EUR,179.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/150820190819_293850EM-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1000 g,,,,,,,,,,,,,,,,,
41,302249STK,Jumbo Bloemkool,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,185,piece,EUR,149.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/210820192223_302249STK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,,2630019-A-1,Bloemkool,Bloemkool,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Weekaanbiedingen/Week%2049/Bloemkool.png,1638918060000.0,1639522799000.0,Geldig vanaf wo 8 dec. t/m di 14 dec.,Per stuk,False,"[{'type': 'tag', 'text': '1 voor € 1,49'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Week.svg&UnitName=Jumbo-Grocery,[],True,,,EUR,149.0
42,458095STK,Jumbo Luxe Feeststol met Amandelspijs 750g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,349,kg,EUR,465.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/070920210257_458095STK-1_360x360.png', 'height': 360, 'width': 360}]",,,750 g,,,,,,,,,,,,,,,,,
43,172875EM,Tommies Snack Tomaatjes 500g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,289,kg,EUR,578.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/110520190033_172875EM-1_360x360.png', 'height': 360, 'width': 360}]",,,500 g,,,,,,,,,,,,,,,,,
44,375023STK,Jumbo Komkommer en Snacktomaatjes,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,RetailSet,[],False,[],False,EUR,374,,,,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/130520201037_375023STK-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
45,84956PAK,Gerookte Spekreepjes 300g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png'],False,EUR,266,kg,EUR,887.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/270520210307_84956PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,300 g,,,,,,,,,,,,,,,,,
46,75729PAK,Chocomel Vol 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,187,l,EUR,187.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/221120212159_75729PAK-1_360x360.png', 'height': 360, 'width': 360}]",,,1 LITER,,,,,,,,,,,,,,,,,
47,145462BUS,Jumbo Slagroom 250g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,98,kg,EUR,392.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/040220210210_145462BUS-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,250 g,,,,,,,,,,,,,,,,,
48,285530STK,Garlan Verse-Roomkaas met Kruiden 70+ 150g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,69,kg,EUR,460.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/270720190856_285530STK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,150 g,,,,,,,,,,,,,,,,,
49,338009STK,Jumbo Peren En Mandarijnen,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,RetailSet,[],False,[],False,EUR,418,,,,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/310120201119_338009STK-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
50,376677STK,Jumbo Conference 1kg,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,199,kg,EUR,199.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/240620202214_376677STK-1_360x360.png', 'height': 360, 'width': 360}]",,,1 KILO,,,,,,,,,,,,,,,,,
51,422151TRA,Jumbo Gerookte Zalm 200g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['213005NET', '302238STK', '371357STK', '443891PAK', '225592PAK']",False,"['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png', 'https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/kerst.png']",False,EUR,449,kg,EUR,2245.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/050620210117_422151TRA-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,200 g,2567033-A-1,Jumbo gerookte zalm,Jumbo gerookte zalm,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Seizoen/SA13/Jumbo%20Gerookte%20Zalm_280px.png,1638918060000.0,1641337199000.0,Geldig vanaf wo 8 dec. t/m di 4 jan. 2022,Pak 200 gram,False,"[{'type': 'tag', 'text': '1 voor € 3,99 '}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,[],True,,,,
52,213007NET,Jumbo Uien 1kg,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,85,kg,EUR,85.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/030820190457_213007NET-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,1 KILO,,,,,,,,,,,,,,,,,
53,354496STK,Jumbo Paprika en Courgette,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,RetailSet,[],False,[],False,EUR,170,,,,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/310120201406_354496STK-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
54,302240STK,Jumbo Paprika Rood,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,95,piece,EUR,95.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/100920200007_302240STK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,,,,,,,,,,,,,,,,,,
